State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,Median AQI
California,Fresno,2022,365,97,198,67,3,0,0,159,71
California,Glenn,2022,360,291,68,1,0,0,0,104,41
California,Humboldt,2022,365,349,16,0,0,0,0,70,24
California,Imperial,2022,365,114,204,34,5,2,6,762,58
California,Inyo,2022,365,140,194,18,4,4,5,1445,57
California,Kern,2022,365,65,178,109,12,1,0,289,80
California,Kings,2022,365,90,225,48,2,0,0,187,67
California,Lake,2022,363,362,1,0,0,0,0,73,32
California,Los Angeles,2022,365,40,231,65,28,1,0,209,72
California,Madera,2022,365,171,181,13,0,0,0,136,51
California,Marin,2022,365,326,39,0,0,0,0,90,33
California,Mariposa,2022,365,227,109,8,21,0,0,185,46
California,Mendocino,2022,365,216,147,2,0,0,0,103,45
California,Merced,2022,365,168,184,13,0,0,0,143,52
California,Mono,2022,365,296,41,5,7,1,15,7577,21
California,Monterey,2022,365,337,28,0,0,0,0,77,37
California,Nevada,2022,365,215,132,12,4,2,0,268,48
California,Orange,2022,365,224,134,5,2,0,0,156,47
California,Placer,2022,365,184,157,15,4,4,1,346,50
California,Plumas,2022,345,183,133,25,4,0,0,168,48
California,Riverside,2022,365,60,179,86,31,2,7,1564,77
California,Sacramento,2022,365,189,157,17,2,0,0,160,50
California,San Benito,2022,365,320,45,0,0,0,0,97,41
California,San Bernardino,2022,365,48,187,67,56,7,0,225,77
California,San Diego,2022,365,92,247,25,1,0,0,156,59
California,San Francisco,2022,364,313,51,0,0,0,0,87,33
California,San Joaquin,2022,365,222,134,8,0,1,0,208,46
California,San Luis Obispo,2022,365,178,184,3,0,0,0,115,51
California,San Mateo,2022,365,313,52,0,0,0,0,83,33
California,Santa Barbara,2022,365,286,79,0,0,0,0,93,43
California,Santa Clara,2022,365,249,111,5,0,0,0,119,44
California,Santa Cruz,2022,365,332,33,0,0,0,0,92,32
California,Shasta,2022,365,268,91,6,0,0,0,119,44
California,Siskiyou,2022,362,307,48,2,4,0,1,353,39
California,Solano,2022,365,280,85,0,0,0,0,93,40
California,Sonoma,2022,365,331,34,0,0,0,0,79,32
California,Stanislaus,2022,365,163,179,22,1,0,0,166,54
California,Sutter,2022,364,196,163,5,0,0,0,119,48
California,Tehama,2022,365,260,102,3,0,0,0,108,43
California,Trinity,2022,353,258,80,5,7,3,0,296,26
California,Tulare,2022,365,84,167,106,8,0,0,182,76
California,Tuolumne,2022,358,344,13,1,0,0,0,108,37
California,Ventura,2022,365,223,131,11,0,0,0,140,47
California,Yolo,2022,365,301,62,2,0,0,0,101,40
Colorado,Adams,2022,365,202,149,14,0,0,0,126,49
Colorado,Alamosa,2022,116,110,5,1,0,0,0,134,8
Colorado,Arapahoe,2022,365,242,111,12,0,0,0,129,46
Colorado,Archuleta,2022,365,313,48,3,0,1,0,227,42
Colorado,Boulder,2022,365,249,109,7,0,0,0,129,45
Colorado,Clear Creek,2022,357,255,99,3,0,0,0,108,47
Colorado,Delta,2022,143,126,17,0,0,0,0,80,44
Colorado,Denver,2022,365,207,151,7,0,0,0,112,49
Colorado,Douglas,2022,365,251,96,17,1,0,0,169,45
Colorado,El Paso,2022,365,259,104,2,0,0,0,115,45
Colorado,Fremont,2022,118,115,3,0,0,0,0,77,12
Colorado,Garfield,2022,364,340,24,0,0,0,0,84,40
Colorado,Gilpin,2022,365,286,75,4,0,0,0,112,45
Colorado,Gunnison,2022,364,315,48,1,0,0,0,108,45
Colorado,Jackson,2022,236,217,19,0,0,0,0,71,40
Colorado,Jefferson,2022,365,234,100,30,1,0,0,166,47
Colorado,La Plata,2022,365,269,95,1,0,0,0,108,46
Colorado,Larimer,2022,365,213,144,8,0,0,0,126,49
Colorado,Mesa,2022,365,305,59,1,0,0,0,108,43
Colorado,Montezuma,2022,365,304,61,0,0,0,0,87,44
Colorado,Pitkin,2022,122,119,3,0,0,0,0,68,13
Colorado,Prowers,2022,354,330,22,0,1,0,1,334,18
Colorado,Pueblo,2022,349,329,17,3,0,0,0,121,20
Colorado,Rio Blanco,2022,365,269,94,2,0,0,0,122,46
Colorado,Routt,2022,356,356,0,0,0,0,0,43,13
Colorado,San Juan,2022,119,117,2,0,0,0,0,72,8
Colorado,San Miguel,2022,121,120,1,0,0,0,0,68,13
Colorado,Weld,2022,365,202,153,10,0,0,0,133,49
Connecticut,Fairfield,2022,365,255,88,20,2,0,0,156,42
Connecticut,Hartford,2022,365,295,66,4,0,0,0,136,38
Connecticut,Litchfield,2022,365,318,44,3,0,0,0,108,39
Connecticut,Middlesex,2022,212,173,33,6,0,0,0,147,40
Connecticut,New Haven,2022,365,268,90,7,0,0,0,133,41
Connecticut,New London,2022,365,322,39,4,0,0,0,108,35
Connecticut,Tolland,2022,208,187,19,2,0,0,0,122,39
Connecticut,Windham,2022,355,338,17,0,0,0,0,93,35
Country Of Mexico,BAJA CALIFORNIA NORTE,2022,273,68,159,29,17,0,0,167,61
Country Of Mexico,SONORA,2022,365,199,160,6,0,0,0,115,48
Delaware,Kent,2022,120,102,18,0,0,0,0,71,39
Delaware,New Castle,2022,121,89,32,0,0,0,0,78,43
Delaware,Sussex,2022,120,103,17,0,0,0,0,72,40
District Of Columbia,District of Columbia,2022,365,279,82,4,0,0,0,128,42
Florida,Alachua,2022,362,338,24,0,0,0,0,84,36
Florida,Baker,2022,365,329,36,0,0,0,0,87,36
Florida,Bay,2022,365,302,63,0,0,0,0,99,39
Florida,Brevard,2022,365,326,39,0,0,0,0,80,39
Florida,Broward,2022,365,300,65,0,0,0,0,100,41
Florida,Citrus,2022,342,315,27,0,0,0,0,75,34
Florida,Collier,2022,347,326,21,0,0,0,0,79,36
Florida,Columbia,2022,363,303,60,0,0,0,0,90,38
Florida,Duval,2022,365,252,113,0,0,0,0,93,44
Florida,Escambia,2022,365,274,90,1,0,0,0,133,43
Florida,Flagler,2022,361,352,9,0,0,0,0,100,34
Florida,Hamilton,2022,294,257,37,0,0,0,0,70,35
Florida,Highlands,2022,349,337,11,1,0,0,0,112,33
Florida,Hillsborough,2022,365,271,93,1,0,0,0,126,43
Florida,Holmes,2022,365,287,78,0,0,0,0,90,39
Florida,Indian River,2022,357,349,8,0,0,0,0,67,33
Florida,Lake,2022,364,349,15,0,0,0,0,87,35
Florida,Lee,2022,302,269,33,0,0,0,0,80,37
Florida,Leon,2022,364,295,69,0,0,0,0,92,39
Florida,Liberty,2022,355,346,9,0,0,0,0,74,32
Florida,Manatee,2022,349,336,13,0,0,0,0,80,33
Florida,Marion,2022,363,326,37,0,0,0,0,93,38
Florida,Martin,2022,356,331,24,1,0,0,0,108,36
Florida,Miami-Dade,2022,365,317,46,2,0,0,0,136,38
Florida,Okaloosa,2022,170,155,15,0,0,0,0,84,39
Florida,Orange,2022,365,329,36,0,0,0,0,97,38
Florida,Osceola,2022,364,348,16,0,0,0,0,80,34
Florida,Palm Beach,2022,365,323,42,0,0,0,0,89,37
Florida,Pasco,2022,361,332,29,0,0,0,0,87,37
Florida,Pinellas,2022,365,310,55,0,0,0,0,87,41
Florida,Polk,2022,363,321,42,0,0,0,0,87,38
Florida,Putnam,2022,323,321,2,0,0,0,0,58,16
Florida,Santa Rosa,2022,365,302,62,1,0,0,0,109,39
Florida,Sarasota,2022,358,302,56,0,0,0,0,100,40
Florida,Seminole,2022,363,330,33,0,0,0,0,87,37
Florida,St. Lucie,2022,358,352,6,0,0,0,0,77,33
Florida,Volusia,2022,365,322,43,0,0,0,0,93,39
Florida,Wakulla,2022,365,331,34,0,0,0,0,96,36
Georgia,Bibb,2022,365,295,70,0,0,0,0,90,38
Georgia,Charlton,2022,122,120,2,0,0,0,0,73,19
Georgia,Chatham,2022,335,273,62,0,0,0,0,97,39
Georgia,Chattooga,2022,245,236,9,0,0,0,0,77,35
Georgia,Clarke,2022,362,271,91,0,0,0,0,87,43
Georgia,Clayton,2022,121,105,16,0,0,0,0,69,31
Georgia,Cobb,2022,285,251,33,1,0,0,0,105,38
Georgia,Coffee,2022,119,111,8,0,0,0,0,71,27
Georgia,Columbia,2022,245,238,7,0,0,0,0,71,34
Georgia,Dawson,2022,245,238,6,1,0,0,0,136,35
Georgia,DeKalb,2022,365,264,99,2,0,0,0,147,42
Georgia,Dougherty,2022,358,253,100,4,1,0,0,151,38
Georgia,Douglas,2022,243,215,27,1,0,0,0,133,38
Georgia,Floyd,2022,356,320,36,0,0,0,0,81,28
Georgia,Fulton,2022,365,254,108,2,1,0,0,169,44
Georgia,Glynn,2022,356,292,63,1,0,0,0,106,38
Georgia,Gwinnett,2022,365,290,75,0,0,0,0,97,40
Georgia,Hall,2022,364,295,69,0,0,0,0,76,35
Georgia,Henry,2022,351,301,47,3,0,0,0,105,36
Georgia,Houston,2022,362,293,68,1,0,0,0,102,34
Georgia,Lowndes,2022,354,269,85,0,0,0,0,100,36
Georgia,Murray,2022,279,251,27,1,0,0,0,105,38
Georgia,Muscogee,2022,365,290,73,2,0,0,0,149,40
Georgia,Pike,2022,340,311,29,0,0,0,0,100,35
Georgia,Richmond,2022,365,277,88,0,0,0,0,99,40
Georgia,Rockdale,2022,243,214,29,0,0,0,0,90,39
Georgia,Sumter,2022,238,224,14,0,0,0,0,93,35
Georgia,Walker,2022,352,226,126,0,0,0,0,87,43
Georgia,Washington,2022,362,246,113,3,0,0,0,112,41
Hawaii,Hawaii,2022,365,359,6,0,0,0,0,67,25
Hawaii,Honolulu,2022,365,363,2,0,0,0,0,80,27
Hawaii,Kauai,2022,90,90,0,0,0,0,0,34,10
Hawaii,Maui,2022,361,360,1,0,0,0,0,53,15
Idaho,Ada,2022,365,225,133,6,1,0,0,162,45
Idaho,Bannock,2022,365,287,76,2,0,0,0,140,39
Idaho,Benewah,2022,365,254,100,8,3,0,0,170,37
Idaho,Blaine,2022,355,338,12,2,3,0,0,174,17
Idaho,Boise,2022,365,305,56,2,2,0,0,178,30
Idaho,Bonner,2022,364,294,62,5,3,0,0,195,26
Idaho,Bonneville,2022,357,338,18,1,0,0,0,109,20
Idaho,Butte,2022,365,337,28,0,0,0,0,76,42
Idaho,Canyon,2022,364,245,111,7,1,0,0,154,37
Idaho,Custer,2022,105,101,4,0,0,0,0,97,5
Idaho,Franklin,2022,365,331,33,1,0,0,0,103,17
Idaho,Idaho,2022,365,297,58,4,4,2,0,238,38
Idaho,Kootenai,2022,359,299,53,4,3,0,0,177,22
Idaho,Latah,2022,361,336,20,1,4,0,0,181,10
Idaho,Lemhi,2022,365,237,98,18,12,0,0,193,33
Idaho,Nez Perce,2022,365,302,57,2,4,0,0,183,26
Idaho,Shoshone,2022,365,263,95,4,3,0,0,167,32
Idaho,Twin Falls,2022,353,326,25,1,1,0,0,154,23
Idaho,Valley,2022,351,271,72,6,2,0,0,164,28
Illinois,Adams,2022,237,230,7,0,0,0,0,71,39
Illinois,Champaign,2022,365,295,69,1,0,0,0,126,40
Illinois,Clark,2022,312,296,15,1,0,0,0,101,34
Illinois,Cook,2022,365,198,159,7,1,0,0,151,48
Illinois,DuPage,2022,365,266,98,1,0,0,0,129,41
Illinois,Effingham,2022,239,215,24,0,0,0,0,100,38
Illinois,Hamilton,2022,365,296,69,0,0,0,0,87,39
Illinois,Jersey,2022,365,295,65,5,0,0,0,112,40
Illinois,Jo Daviess,2022,343,328,15,0,0,0,0,84,34
Illinois,Kane,2022,285,214,68,3,0,0,0,129,40
Illinois,Lake,2022,243,199,41,2,1,0,0,159,39
Illinois,Macon,2022,365,285,78,2,0,0,0,115,41
Illinois,Macoupin,2022,363,352,9,2,0,0,0,108,33
Illinois,Madison,2022,363,228,126,9,0,0,0,147,46
Illinois,McHenry,2022,365,271,91,3,0,0,0,126,40
Illinois,McLean,2022,365,276,87,2,0,0,0,129,42
Illinois,Peoria,2022,319,242,77,0,0,0,0,100,42
Illinois,Randolph,2022,365,298,65,2,0,0,0,108,41
Illinois,Rock Island,2022,360,283,77,0,0,0,0,89,40
Illinois,Saint Clair,2022,365,241,123,1,0,0,0,105,44
Illinois,Sangamon,2022,362,287,71,4,0,0,0,126,40
Illinois,Will,2022,365,270,93,2,0,0,0,101,41
Illinois,Winnebago,2022,363,300,63,0,0,0,0,97,39
Indiana,Allen,2022,351,326,23,2,0,0,0,115,35
Indiana,Bartholomew,2022,365,317,47,1,0,0,0,105,38
Indiana,Boone,2022,362,331,30,1,0,0,0,115,36
Indiana,Brown,2022,358,348,10,0,0,0,0,97,35
Indiana,Carroll,2022,364,343,21,0,0,0,0,93,34
Indiana,Clark,2022,363,246,116,1,0,0,0,119,43
Indiana,Delaware,2022,359,321,37,1,0,0,0,115,37
Indiana,Dubois,2022,123,108,15,0,0,0,0,86,32
Indiana,Elkhart,2022,362,303,56,3,0,0,0,127,38
Indiana,Floyd,2022,354,337,17,0,0,0,0,87,33
Indiana,Greene,2022,351,311,38,2,0,0,0,101,37
Indiana,Hamilton,2022,365,294,71,0,0,0,0,100,39
Indiana,Hendricks,2022,352,338,14,0,0,0,0,87,34
Indiana,Henry,2022,111,101,10,0,0,0,0,94,25
Indiana,Howard,2022,364,290,70,4,0,0,0,108,40
Indiana,Knox,2022,344,321,23,0,0,0,0,87,36
Indiana,LaPorte,2022,365,324,38,3,0,0,0,133,36
Indiana,Lake,2022,365,250,110,5,0,0,0,143,44
Indiana,Madison,2022,365,278,83,4,0,0,0,133,42
Indiana,Marion,2022,365,185,167,12,1,0,0,153,50
Indiana,Monroe,2022,347,317,30,0,0,0,0,96,28
Indiana,Perry,2022,365,344,20,1,0,0,0,119,36
Indiana,Porter,2022,365,292,67,5,1,0,0,188,40
Indiana,Posey,2022,364,349,15,0,0,0,0,97,33
Indiana,Shelby,2022,364,336,26,2,0,0,0,115,36
Indiana,Spencer,2022,111,98,13,0,0,0,0,77,32
Indiana,St. Joseph,2022,365,244,115,6,0,0,0,122,44
Indiana,Tippecanoe,2022,350,316,34,0,0,0,0,95,27
Indiana,Vanderburgh,2022,365,256,109,0,0,0,0,100,44
Indiana,Vigo,2022,365,265,98,2,0,0,0,115,41
Indiana,Wabash,2022,362,334,27,1,0,0,0,112,37
Indiana,Warrick,2022,365,326,38,1,0,0,0,101,37
Indiana,Whitley,2022,360,288,71,1,0,0,0,109,33
Iowa,Black Hawk,2022,364,309,55,0,0,0,0,82,33
Iowa,Bremer,2022,243,235,8,0,0,0,0,67,37
Iowa,Cerro Gordo,2022,117,116,1,0,0,0,0,61,17
Iowa,Clinton,2022,364,240,123,1,0,0,0,107,42
Iowa,Harrison,2022,237,210,27,0,0,0,0,84,40
Iowa,Johnson,2022,365,303,61,1,0,0,0,108,33
Iowa,Lee,2022,106,95,11,0,0,0,0,86,30
Iowa,Linn,2022,365,277,88,0,0,0,0,81,41
Iowa,Montgomery,2022,363,335,28,0,0,0,0,76,36
Iowa,Muscatine,2022,365,316,49,0,0,0,0,87,32
Iowa,Palo Alto,2022,365,328,37,0,0,0,0,77,37
Iowa,Polk,2022,365,319,46,0,0,0,0,87,38
Iowa,Pottawattamie,2022,121,109,12,0,0,0,0,68,28
Iowa,Scott,2022,365,273,92,0,0,0,0,96,41
Iowa,Van Buren,2022,365,330,34,1,0,0,0,102,38
Iowa,Woodbury,2022,113,104,9,0,0,0,0,73,27
Kansas,Chase,2022,121,116,5,0,0,0,0,62,19
Kansas,Ford,2022,362,339,21,1,1,0,0,169,19
Kansas,Johnson,2022,365,284,80,1,0,0,0,115,40
Kansas,Leavenworth,2022,365,341,24,0,0,0,0,80,37
Kansas,Neosho,2022,360,261,99,0,0,0,0,94,44
Kansas,Sedgwick,2022,365,239,122,4,0,0,0,119,46
Kansas,Shawnee,2022,350,281,69,0,0,0,0,87,41
Kansas,Sherman,2022,360,338,18,3,0,0,1,495,18
Kansas,Sumner,2022,365,254,108,3,0,0,0,115,44
Kansas,Trego,2022,360,293,64,2,1,0,0,154,38
Kansas,Wyandotte,2022,365,254,109,2,0,0,0,112,43
Kentucky,Bell,2022,365,266,99,0,0,0,0,90,42
Kentucky,Boone,2022,199,173,26,0,0,0,0,97,41
Kentucky,Boyd,2022,365,319,46,0,0,0,0,80,38
Kentucky,Bullitt,2022,239,212,26,1,0,0,0,101,40
Kentucky,Campbell,2022,362,310,51,1,0,0,0,105,38
Kentucky,Carter,2022,361,340,21,0,0,0,0,68,34
Kentucky,Christian,2022,365,282,83,0,0,0,0,83,40
Kentucky,Daviess,2022,365,304,61,0,0,0,0,98,40
Kentucky,Edmonson,2022,365,340,25,0,0,0,0,84,37
Kentucky,Fayette,2022,365,306,58,1,0,0,0,106,40
Kentucky,Greenup,2022,243,230,13,0,0,0,0,71,36
Kentucky,Hancock,2022,243,219,23,1,0,0,0,108,40
Kentucky,Hardin,2022,362,303,59,0,0,0,0,84,39
Kentucky,Jefferson,2022,365,233,125,7,0,0,0,136,46
Kentucky,Jessamine,2022,243,215,28,0,0,0,0,87,40
Kentucky,Livingston,2022,243,207,34,2,0,0,0,119,41
Kentucky,McCracken,2022,345,274,68,3,0,0,0,143,40
Kentucky,Morgan,2022,364,347,17,0,0,0,0,74,35
Kentucky,Oldham,2022,245,221,22,2,0,0,0,112,41
Kentucky,Perry,2022,348,288,57,1,2,0,0,166,39
Kentucky,Pike,2022,365,347,18,0,0,0,0,91,33
Kentucky,Pulaski,2022,359,319,40,0,0,0,0,79,38
Kentucky,Simpson,2022,241,217,24,0,0,0,0,93,39
Kentucky,Trigg,2022,126,116,10,0,0,0,0,80,39
Kentucky,Warren,2022,363,311,52,0,0,0,0,84,39
Kentucky,Washington,2022,364,340,24,0,0,0,0,77,37
Louisiana,Ascension,2022,364,336,28,0,0,0,0,90,32
Louisiana,Bossier,2022,358,259,99,0,0,0,0,99,42
Louisiana,Caddo,2022,363,317,45,1,0,0,0,108,38
Louisiana,Calcasieu,2022,365,247,118,0,0,0,0,100,43
Louisiana,East Baton Rouge,2022,365,270,92,3,0,0,0,141,41
Louisiana,Iberville,2022,365,278,80,6,1,0,0,156,41
Louisiana,Jefferson,2022,362,291,71,0,0,0,0,95,40
Louisiana,Lafayette,2022,364,273,89,2,0,0,0,103,40
Louisiana,Lafourche,2022,351,296,54,1,0,0,0,109,37
Louisiana,Livingston,2022,361,261,97,3,0,0,0,117,42
Louisiana,Orleans,2022,365,330,33,2,0,0,0,102,29
Louisiana,Ouachita,2022,359,329,29,1,0,0,0,105,36
Louisiana,Pointe Coupee,2022,346,323,22,1,0,0,0,112,34
Louisiana,Rapides,2022,119,106,12,1,0,0,0,105,29
Louisiana,St. Bernard,2022,365,284,80,1,0,0,0,108,41
Louisiana,St. James,2022,361,345,16,0,0,0,0,93,32
Louisiana,St. John the Baptist,2022,351,335,16,0,0,0,0,80,33
Louisiana,St. Martin,2022,338,296,42,0,0,0,0,97,34
Louisiana,St. Tammany,2022,365,314,50,1,0,0,0,103,36
Louisiana,Tangipahoa,2022,124,111,13,0,0,0,0,96,29
Louisiana,Terrebonne,2022,121,112,9,0,0,0,0,96,28
Louisiana,West Baton Rouge,2022,364,278,82,4,0,0,0,105,40
Maine,Androscoggin,2022,358,340,18,0,0,0,0,97,30
Maine,Aroostook,2022,364,340,24,0,0,0,0,77,32
Maine,Cumberland,2022,362,338,21,3,0,0,0,109,35
Maine,Hancock,2022,361,334,26,1,0,0,0,112,36
Maine,Kennebec,2022,203,198,5,0,0,0,0,84,29
Maine,Knox,2022,212,206,6,0,0,0,0,80,35
Maine,Oxford,2022,358,342,16,0,0,0,0,96,31
Maine,Penobscot,2022,361,345,16,0,0,0,0,87,30
Maine,Sagadahoc,2022,169,159,10,0,0,0,0,93,32
Maine,Washington,2022,364,361,3,0,0,0,0,58,33
Maine,York,2022,246,230,14,2,0,0,0,126,38
Maryland,Anne Arundel,2022,263,247,16,0,0,0,0,93,38
Maryland,Baltimore,2022,365,278,86,1,0,0,0,122,42
Maryland,Baltimore (City),2022,353,279,72,2,0,0,0,112,40
Maryland,Calvert,2022,239,225,14,0,0,0,0,74,39
Maryland,Carroll,2022,243,210,32,1,0,0,0,112,42
Maryland,Cecil,2022,361,300,60,1,0,0,0,101,39
Maryland,Charles,2022,245,225,20,0,0,0,0,87,41
Maryland,Dorchester,2022,365,320,45,0,0,0,0,93,40
Maryland,Frederick,2022,236,212,23,1,0,0,0,115,41
Maryland,Garrett,2022,365,347,18,0,0,0,0,97,37
Maryland,Harford,2022,360,285,75,0,0,0,0,97,40
Maryland,Howard,2022,365,344,21,0,0,0,0,66,30
Maryland,Kent,2022,361,322,39,0,0,0,0,93,38
Maryland,Montgomery,2022,355,293,61,1,0,0,0,119,40
Maryland,Prince George's,2022,365,320,44,1,0,0,0,101,38
Maryland,Washington,2022,344,314,30,0,0,0,0,87,38
Massachusetts,Barnstable,2022,360,342,18,0,0,0,0,93,36
Massachusetts,Berkshire,2022,365,324,41,0,0,0,0,87,38
Massachusetts,Bristol,2022,365,333,31,1,0,0,0,115,37
Massachusetts,Dukes,2022,359,341,17,1,0,0,0,126,37
Massachusetts,Essex,2022,365,320,40,5,0,0,0,113,38
Massachusetts,Franklin,2022,365,310,54,1,0,0,0,108,35
Massachusetts,Hampden,2022,365,307,57,1,0,0,0,115,38
Massachusetts,Hampshire,2022,365,320,45,0,0,0,0,97,38
Massachusetts,Middlesex,2022,365,337,28,0,0,0,0,90,35
Massachusetts,Norfolk,2022,365,325,39,1,0,0,0,105,38
Massachusetts,Plymouth,2022,360,309,51,0,0,0,0,93,38
Massachusetts,Suffolk,2022,365,310,53,2,0,0,0,112,35
Massachusetts,Worcester,2022,365,310,55,0,0,0,0,100,38
Michigan,Allegan,2022,344,281,55,6,2,0,0,195,37
Michigan,Bay,2022,354,320,34,0,0,0,0,83,24
Michigan,Benzie,2022,243,218,22,2,1,0,0,151,36
Michigan,Berrien,2022,232,197,30,4,1,0,0,156,39
Michigan,Cass,2022,233,212,19,2,0,0,0,119,38
Michigan,Clinton,2022,235,213,22,0,0,0,0,90,38
Michigan,Genesee,2022,364,291,71,2,0,0,0,112,39
Michigan,Huron,2022,243,227,15,1,0,0,0,122,35
Michigan,Ingham,2022,360,288,72,0,0,0,0,93,37
Michigan,Kalamazoo,2022,352,245,104,3,0,0,0,134,43
Michigan,Kent,2022,365,264,97,4,0,0,0,136,40
Michigan,Keweenaw,2022,122,121,1,0,0,0,0,52,9
Michigan,Lenawee,2022,365,289,76,0,0,0,0,97,39
Michigan,Macomb,2022,365,273,90,2,0,0,0,126,40
Michigan,Manistee,2022,267,241,23,2,1,0,0,156,35
Michigan,Mason,2022,236,219,15,1,1,0,0,161,36
Michigan,Missaukee,2022,363,312,49,2,0,0,0,144,38
Michigan,Monroe,2022,61,51,8,1,0,0,1,596,26
Michigan,Muskegon,2022,243,211,25,5,2,0,0,187,37
Michigan,Oakland,2022,282,245,37,0,0,0,0,100,38
Michigan,Ottawa,2022,332,244,84,2,2,0,0,164,39
Michigan,Schoolcraft,2022,362,330,31,1,0,0,0,126,31
Michigan,St. Clair,2022,359,278,79,2,0,0,0,133,38
Michigan,Tuscola,2022,361,334,26,1,0,0,0,105,34
Michigan,Washtenaw,2022,365,276,88,1,0,0,0,101,41
Michigan,Wayne,2022,365,151,197,17,0,0,0,133,53
Michigan,Wexford,2022,359,331,24,4,0,0,0,136,35
Minnesota,Anoka,2022,365,327,38,0,0,0,0,93,38
Minnesota,Becker,2022,354,338,15,1,0,0,0,125,32
Minnesota,Beltrami,2022,346,342,4,0,0,0,0,60,18
Minnesota,Carlton,2022,355,354,1,0,0,0,0,51,23
Minnesota,Cass,2022,348,340,8,0,0,0,0,60,24
Minnesota,Cook,2022,330,330,0,0,0,0,0,44,3
Minnesota,Crow Wing,2022,365,344,21,0,0,0,0,67,34
Minnesota,Dakota,2022,365,335,30,0,0,0,0,79,27
Minnesota,Goodhue,2022,220,210,10,0,0,0,0,71,38
Minnesota,Hennepin,2022,365,294,71,0,0,0,0,95,36
Minnesota,Lake,2022,357,350,7,0,0,0,0,76,29
Minnesota,Lyon,2022,356,324,30,0,2,0,0,167,36
Minnesota,Mille Lacs,2022,151,151,0,0,0,0,0,48,35
Minnesota,Olmsted,2022,359,314,44,1,0,0,0,110,37
