State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,Median AQI
Arizona,Yavapai,2016,349,300,49,0,0,0,0,90,40
Arizona,Yuma,2016,366,228,124,12,1,0,1,419,46
Arkansas,Arkansas,2016,119,100,19,0,0,0,0,70,33
Arkansas,Ashley,2016,118,102,16,0,0,0,0,68,34
Arkansas,Clark,2016,355,351,4,0,0,0,0,54,34
Arkansas,Crittenden,2016,366,314,49,2,1,0,0,159,39
Arkansas,Garland,2016,119,97,22,0,0,0,0,67,36
Arkansas,Jackson,2016,115,94,21,0,0,0,0,76,30
Arkansas,Newton,2016,366,350,16,0,0,0,0,90,37
Arkansas,Polk,2016,366,318,48,0,0,0,0,87,40
Arkansas,Pulaski,2016,366,257,109,0,0,0,0,100,44
Arkansas,Union,2016,122,98,24,0,0,0,0,71,35
Arkansas,Washington,2016,366,338,28,0,0,0,0,77,38
California,Alameda,2016,366,239,112,13,2,0,0,154,44
California,Alpine,2016,24,22,2,0,0,0,0,65,22
California,Amador,2016,366,304,57,5,0,0,0,115,37
California,Butte,2016,366,169,181,16,0,0,0,127,52
California,Calaveras,2016,366,232,112,22,0,0,0,150,44
California,Colusa,2016,366,272,94,0,0,0,0,91,43
California,Contra Costa,2016,366,287,76,3,0,0,0,143,40
California,Del Norte,2016,177,172,5,0,0,0,0,65,20
California,El Dorado,2016,366,222,101,31,12,0,0,172,45
California,Fresno,2016,366,92,169,80,25,0,0,190,74
California,Glenn,2016,362,259,103,0,0,0,0,91,43
California,Humboldt,2016,366,326,40,0,0,0,0,74,35
California,Imperial,2016,366,105,216,39,3,1,2,541,60
California,Inyo,2016,366,244,99,15,4,1,3,426,44
California,Kern,2016,366,70,180,102,14,0,0,169,80
California,Kings,2016,366,85,207,71,3,0,0,156,70
California,Lake,2016,365,358,7,0,0,0,0,74,33
California,Los Angeles,2016,366,32,230,81,19,4,0,210,75
California,Madera,2016,366,123,193,47,3,0,0,156,59
California,Marin,2016,366,339,27,0,0,0,0,90,32
California,Mariposa,2016,366,219,127,19,1,0,0,159,46
California,Mendocino,2016,364,334,30,0,0,0,0,66,33
California,Merced,2016,366,158,173,33,2,0,0,151,53
California,Mono,2016,366,314,19,3,6,0,24,6403,18
California,Monterey,2016,366,325,30,3,8,0,0,176,36
California,Napa,2016,366,296,70,0,0,0,0,90,37
California,Nevada,2016,366,235,86,40,5,0,0,179,44
California,Orange,2016,366,149,202,13,2,0,0,169,54
California,Placer,2016,366,241,105,17,3,0,0,166,44
California,Plumas,2016,355,250,94,10,1,0,0,152,32
California,Riverside,2016,366,44,193,86,37,4,2,389,82
California,Sacramento,2016,366,187,138,34,7,0,0,172,49
California,San Benito,2016,366,305,56,5,0,0,0,126,39
California,San Bernardino,2016,366,28,200,78,48,12,0,217,83
California,San Diego,2016,366,69,255,40,2,0,0,164,66
California,San Francisco,2016,366,311,55,0,0,0,0,67,36
California,San Joaquin,2016,366,138,202,25,1,0,0,166,55
California,San Luis Obispo,2016,366,177,180,8,1,0,0,156,51
California,San Mateo,2016,366,303,63,0,0,0,0,67,37
California,Santa Barbara,2016,366,261,93,9,2,0,1,315,44
California,Santa Clara,2016,366,272,93,1,0,0,0,101,40
California,Santa Cruz,2016,366,347,19,0,0,0,0,72,32
California,Shasta,2016,366,298,54,14,0,0,0,140,41
California,Siskiyou,2016,362,356,6,0,0,0,0,93,27
California,Solano,2016,366,278,86,2,0,0,0,105,40
California,Sonoma,2016,366,348,18,0,0,0,0,87,32
California,Stanislaus,2016,366,147,176,40,3,0,0,164,55
California,Sutter,2016,366,166,168,32,0,0,0,147,53
California,Tehama,2016,366,226,98,37,5,0,0,174,44
California,Trinity,2016,167,116,51,0,0,0,0,96,38
California,Tulare,2016,366,80,162,102,22,0,0,177,77
California,Tuolumne,2016,354,223,86,38,7,0,0,164,44
California,Ventura,2016,366,173,184,9,0,0,0,147,51
California,Yolo,2016,366,293,69,4,0,0,0,115,40
Colorado,Adams,2016,366,265,100,1,0,0,0,105,44
Colorado,Alamosa,2016,360,354,4,1,0,1,0,271,18
Colorado,Arapahoe,2016,366,267,93,6,0,0,0,119,44
Colorado,Archuleta,2016,347,343,4,0,0,0,0,82,17
Colorado,Boulder,2016,204,190,14,0,0,0,0,97,35
Colorado,Chaffee,2016,151,97,51,3,0,0,0,105,47
Colorado,Clear Creek,2016,311,210,94,6,1,0,0,154,47
Colorado,Delta,2016,119,117,2,0,0,0,0,64,16
Colorado,Denver,2016,366,165,197,4,0,0,0,112,52
Colorado,Douglas,2016,362,253,93,15,1,0,0,151,44
Colorado,El Paso,2016,366,268,96,2,0,0,0,126,44
Colorado,Fremont,2016,52,52,0,0,0,0,0,50,14
Colorado,Garfield,2016,366,264,101,1,0,0,0,126,47
Colorado,Grand,2016,152,131,21,0,0,0,0,80,44
Colorado,Gunnison,2016,366,316,50,0,0,0,0,87,44
Colorado,Jackson,2016,115,115,0,0,0,0,0,43,6
Colorado,Jefferson,2016,366,245,101,17,3,0,0,159,46
Colorado,La Plata,2016,366,251,107,8,0,0,0,122,46
Colorado,Larimer,2016,366,189,169,7,1,0,0,151,50
Colorado,Mesa,2016,366,260,105,1,0,0,0,102,46
Colorado,Moffat,2016,345,316,29,0,0,0,0,67,41
Colorado,Montezuma,2016,366,286,80,0,0,0,0,97,44
Colorado,Montrose,2016,253,236,17,0,0,0,0,84,40
Colorado,Park,2016,366,270,93,3,0,0,0,133,47
Colorado,Pitkin,2016,122,122,0,0,0,0,0,44,12
Colorado,Prowers,2016,357,350,6,1,0,0,0,115,17
Colorado,Pueblo,2016,128,126,2,0,0,0,0,64,20
Colorado,Rio Blanco,2016,366,327,39,0,0,0,0,90,43
Colorado,Routt,2016,352,343,9,0,0,0,0,60,15
Colorado,San Juan,2016,121,121,0,0,0,0,0,23,6
Colorado,San Miguel,2016,245,189,55,1,0,0,0,105,44
Colorado,Weld,2016,366,246,117,3,0,0,0,129,45
Connecticut,Fairfield,2016,366,223,120,16,7,0,0,185,45
Connecticut,Hartford,2016,366,268,91,6,1,0,0,169,41
Connecticut,Litchfield,2016,366,308,50,7,1,0,0,164,38
Connecticut,Middlesex,2016,174,125,36,11,2,0,0,187,44
Connecticut,New Haven,2016,366,256,96,11,3,0,0,164,44
Connecticut,New London,2016,357,306,41,9,1,0,0,154,34
Connecticut,Tolland,2016,176,144,27,5,0,0,0,140,41
Connecticut,Windham,2016,358,331,23,3,1,0,0,154,35
Country Of Mexico,BAJA CALIFORNIA NORTE,2016,276,61,161,43,11,0,0,194,63
Delaware,Kent,2016,364,300,62,2,0,0,0,136,39
Delaware,New Castle,2016,366,238,118,9,1,0,0,154,44
Delaware,Sussex,2016,366,290,73,3,0,0,0,129,41
District Of Columbia,District of Columbia,2016,366,211,148,7,0,0,0,129,47
Florida,Alachua,2016,360,321,38,1,0,0,0,101,37
Florida,Baker,2016,358,334,24,0,0,0,0,80,34
Florida,Bay,2016,366,328,38,0,0,0,0,87,38
Florida,Brevard,2016,366,332,34,0,0,0,0,84,39
Florida,Broward,2016,362,296,66,0,0,0,0,93,41
Florida,Citrus,2016,343,309,33,1,0,0,0,104,34
Florida,Collier,2016,366,336,30,0,0,0,0,87,37
Florida,Columbia,2016,345,283,62,0,0,0,0,90,38
Florida,Duval,2016,366,270,96,0,0,0,0,97,42
Florida,Escambia,2016,366,314,52,0,0,0,0,97,41
Florida,Flagler,2016,362,346,16,0,0,0,0,74,35
Florida,Hamilton,2016,268,241,27,0,0,0,0,71,33
Florida,Highlands,2016,363,347,16,0,0,0,0,87,33
Florida,Hillsborough,2016,366,272,91,2,1,0,0,154,44
Florida,Holmes,2016,366,306,60,0,0,0,0,80,40
Florida,Indian River,2016,340,316,24,0,0,0,0,84,39
Florida,Lake,2016,334,299,34,1,0,0,0,115,37
Florida,Lee,2016,366,324,41,1,0,0,0,105,38
Florida,Leon,2016,361,297,64,0,0,0,0,84,40
Florida,Liberty,2016,342,333,9,0,0,0,0,67,33
Florida,Manatee,2016,366,343,23,0,0,0,0,87,36
Florida,Marion,2016,366,324,41,1,0,0,0,105,38
Florida,Martin,2016,363,327,36,0,0,0,0,87,38
Florida,Miami-Dade,2016,360,260,97,3,0,0,0,144,43
Florida,Nassau,2016,243,220,23,0,0,0,0,84,34
Florida,Okaloosa,2016,366,346,20,0,0,0,0,71,36
Florida,Orange,2016,366,293,73,0,0,0,0,97,40
Florida,Osceola,2016,366,342,24,0,0,0,0,90,35
Florida,Palm Beach,2016,359,268,88,2,1,0,0,164,41
Florida,Pasco,2016,366,328,37,1,0,0,0,105,37
Florida,Pinellas,2016,366,315,51,0,0,0,0,97,40
Florida,Polk,2016,366,320,46,0,0,0,0,90,39
Florida,Putnam,2016,361,361,0,0,0,0,0,45,14
Florida,Santa Rosa,2016,366,324,42,0,0,0,0,80,38
Florida,Sarasota,2016,366,300,66,0,0,0,0,97,40
Florida,Seminole,2016,365,330,35,0,0,0,0,87,38
Florida,St. Lucie,2016,329,309,20,0,0,0,0,93,37
Florida,Volusia,2016,359,317,42,0,0,0,0,89,38
Florida,Wakulla,2016,352,308,42,1,1,0,0,175,36
Georgia,Bibb,2016,366,267,94,5,0,0,0,147,42
Georgia,Charlton,2016,117,112,5,0,0,0,0,66,23
Georgia,Chatham,2016,365,311,51,3,0,0,0,143,37
Georgia,Chattooga,2016,242,217,25,0,0,0,0,93,42
Georgia,Clarke,2016,362,295,61,4,2,0,0,162,40
Georgia,Clayton,2016,121,98,22,1,0,0,0,145,34
Georgia,Cobb,2016,351,244,103,3,1,0,0,200,44
Georgia,Coffee,2016,43,40,3,0,0,0,0,54,31
Georgia,Columbia,2016,243,217,26,0,0,0,0,93,40
Georgia,Coweta,2016,366,303,62,0,1,0,0,154,39
Georgia,Dawson,2016,244,216,26,2,0,0,0,126,42
Georgia,DeKalb,2016,366,174,183,8,1,0,0,151,51
Georgia,Dougherty,2016,363,263,100,0,0,0,0,93,36
Georgia,Douglas,2016,245,196,42,6,1,0,0,151,43
Georgia,Floyd,2016,326,254,72,0,0,0,0,87,37
Georgia,Fulton,2016,366,202,151,12,1,0,0,156,48
Georgia,Glynn,2016,343,314,27,2,0,0,0,129,35
Georgia,Gwinnett,2016,365,284,72,9,0,0,0,147,42
Georgia,Hall,2016,119,103,14,1,1,0,0,155,30
Georgia,Henry,2016,365,290,66,8,1,0,0,159,40
Georgia,Houston,2016,352,306,44,2,0,0,0,107,33
Georgia,Lowndes,2016,327,276,51,0,0,0,0,74,33
Georgia,Murray,2016,275,233,41,1,0,0,0,112,43
Georgia,Muscogee,2016,360,281,74,5,0,0,0,148,40
Georgia,Paulding,2016,364,240,122,2,0,0,0,126,44
Georgia,Pike,2016,339,290,45,4,0,0,0,126,40
Georgia,Richmond,2016,365,285,76,2,2,0,0,162,39
Georgia,Rockdale,2016,240,179,52,9,0,0,0,140,44
Georgia,Sumter,2016,245,218,26,1,0,0,0,101,39
Georgia,Walker,2016,348,267,78,0,3,0,0,174,38
Georgia,Washington,2016,119,108,10,1,0,0,0,105,29
Georgia,Wilkinson,2016,117,98,17,1,1,0,0,151,33
Hawaii,Hawaii,2016,366,22,339,5,0,0,0,117,61
Hawaii,Honolulu,2016,366,353,13,0,0,0,0,60,31
Hawaii,Kauai,2016,358,356,2,0,0,0,0,54,14
Hawaii,Maui,2016,366,348,17,1,0,0,0,130,21
Idaho,Ada,2016,366,283,76,7,0,0,0,116,38
Idaho,Bannock,2016,366,319,47,0,0,0,0,84,28
Idaho,Benewah,2016,366,257,101,7,1,0,0,170,33
Idaho,Blaine,2016,113,98,15,0,0,0,0,92,8
Idaho,Boise,2016,363,309,48,5,1,0,0,155,29
Idaho,Bonner,2016,366,337,29,0,0,0,0,81,20
Idaho,Bonneville,2016,324,301,23,0,0,0,0,65,26
Idaho,Butte,2016,362,347,14,1,0,0,0,108,39
Idaho,Canyon,2016,366,256,106,4,0,0,0,117,38
Idaho,Custer,2016,116,104,8,3,1,0,0,165,8
Idaho,Franklin,2016,357,306,44,7,0,0,0,125,25
Idaho,Idaho,2016,366,319,47,0,0,0,0,80,30
Idaho,Jerome,2016,199,199,0,0,0,0,0,42,13
Idaho,Kootenai,2016,351,325,26,0,0,0,0,83,22
Idaho,Latah,2016,270,268,2,0,0,0,0,58,8
Idaho,Lemhi,2016,364,230,105,26,3,0,0,158,38
Idaho,Nez Perce,2016,366,328,36,2,0,0,0,141,23
Idaho,Shoshone,2016,366,245,116,5,0,0,0,150,35
Idaho,Twin Falls,2016,352,348,4,0,0,0,0,64,17
Idaho,Valley,2016,348,327,21,0,0,0,0,88,13
Illinois,Adams,2016,214,199,15,0,0,0,0,80,36
Illinois,Champaign,2016,366,302,64,0,0,0,0,100,39
Illinois,Clark,2016,203,175,27,1,0,0,0,101,38
Illinois,Cook,2016,366,179,169,16,2,0,0,169,51
Illinois,DuPage,2016,241,194,38,9,0,0,0,136,40
Illinois,Effingham,2016,214,181,33,0,0,0,0,93,39
Illinois,Hamilton,2016,285,227,58,0,0,0,0,100,39
Illinois,Jersey,2016,295,234,56,5,0,0,0,150,40
Illinois,Jo Daviess,2016,350,331,18,1,0,0,0,108,33
Illinois,Kane,2016,358,305,45,8,0,0,0,140,35
Illinois,Lake,2016,346,306,32,8,0,0,0,140,34
Illinois,Macon,2016,365,305,60,0,0,0,0,97,40
Illinois,Macoupin,2016,203,182,21,0,0,0,0,97,39
Illinois,Madison,2016,366,241,116,9,0,0,0,129,44
Illinois,McHenry,2016,362,307,49,6,0,0,0,129,37
Illinois,McLean,2016,366,309,56,1,0,0,0,108,38
Illinois,Peoria,2016,366,276,88,2,0,0,0,108,41
Illinois,Randolph,2016,295,240,54,1,0,0,0,119,39
Illinois,Rock Island,2016,343,307,35,1,0,0,0,108,33
Illinois,Saint Clair,2016,366,280,82,4,0,0,0,126,40
Illinois,Sangamon,2016,364,319,44,1,0,0,0,105,35
Illinois,Will,2016,365,283,81,1,0,0,0,105,40
Illinois,Winnebago,2016,354,316,35,3,0,0,0,105,34
Indiana,Allen,2016,358,264,91,3,0,0,0,119,40
Indiana,Bartholomew,2016,366,286,75,5,0,0,0,105,40
Indiana,Boone,2016,181,143,35,3,0,0,0,126,40
Indiana,Brown,2016,138,123,14,1,0,0,0,101,36
Indiana,Carroll,2016,182,147,33,2,0,0,0,101,39
Indiana,Clark,2016,365,266,92,7,0,0,0,143,42
Indiana,Delaware,2016,230,192,37,1,0,0,0,115,39
Indiana,Dubois,2016,127,104,23,0,0,0,0,73,33
Indiana,Elkhart,2016,358,265,85,8,0,0,0,131,39
Indiana,Floyd,2016,363,277,80,6,0,0,0,143,40
Indiana,Greene,2016,244,187,54,3,0,0,0,140,40
Indiana,Hamilton,2016,359,271,85,3,0,0,0,115,41
Indiana,Hendricks,2016,183,146,37,0,0,0,0,100,40
Indiana,Henry,2016,119,106,13,0,0,0,0,65,28
Indiana,Howard,2016,325,243,82,0,0,0,0,81,36
Indiana,Huntington,2016,180,156,23,1,0,0,0,105,37
Indiana,Jackson,2016,183,146,35,2,0,0,0,129,40
Indiana,Johnson,2016,183,158,25,0,0,0,0,100,38
Indiana,Knox,2016,359,313,42,4,0,0,0,119,35
Indiana,LaPorte,2016,244,205,37,2,0,0,0,112,36
Indiana,Lake,2016,366,259,101,5,0,1,0,217,40
Indiana,Madison,2016,358,273,85,0,0,0,0,97,38
Indiana,Marion,2016,366,207,148,11,0,0,0,143,48
Indiana,Monroe,2016,354,338,16,0,0,0,0,61,25
Indiana,Morgan,2016,183,154,28,1,0,0,0,105,39
Indiana,Perry,2016,183,140,40,3,0,0,0,136,41
Indiana,Porter,2016,366,278,81,7,0,0,0,126,38
Indiana,Posey,2016,181,148,32,1,0,0,0,112,39
Indiana,Shelby,2016,183,153,29,1,0,0,0,101,39
Indiana,Spencer,2016,118,98,20,0,0,0,0,77,32
Indiana,St. Joseph,2016,364,258,98,8,0,0,0,119,41
Indiana,Tippecanoe,2016,347,305,42,0,0,0,0,87,30
Indiana,Vanderburgh,2016,364,271,89,4,0,0,0,140,41
Indiana,Vigo,2016,363,252,110,1,0,0,0,108,41
Indiana,Wabash,2016,347,309,33,5,0,0,0,115,35
Indiana,Warrick,2016,183,136,42,4,1,0,0,151,42
Indiana,Whitley,2016,356,308,48,0,0,0,0,76,30
Iowa,Black Hawk,2016,364,272,91,1,0,0,0,118,38
Iowa,Bremer,2016,213,196,17,0,0,0,0,80,33
Iowa,Cerro Gordo,2016,350,346,4,0,0,0,0,59,15
Iowa,Clinton,2016,366,176,189,1,0,0,0,108,52
Iowa,Delaware,2016,128,113,15,0,0,0,0,79,24
Iowa,Harrison,2016,212,188,24,0,0,0,0,84,37
Iowa,Johnson,2016,366,305,61,0,0,0,0,100,33
Iowa,Lee,2016,113,95,18,0,0,0,0,70,32
Iowa,Linn,2016,366,281,84,1,0,0,0,106,40
Iowa,Montgomery,2016,366,302,63,1,0,0,0,121,38
Iowa,Muscatine,2016,366,280,86,0,0,0,0,95,37
Iowa,Palo Alto,2016,366,306,58,1,1,0,0,154,36
Iowa,Polk,2016,366,312,53,1,0,0,0,138,37
Iowa,Pottawattamie,2016,137,127,10,0,0,0,0,67,29
Iowa,Scott,2016,366,131,233,2,0,0,0,112,55
Iowa,Story,2016,212,198,14,0,0,0,0,77,35
Iowa,Van Buren,2016,366,260,104,1,1,0,0,156,43
Iowa,Warren,2016,212,203,9,0,0,0,0,71,33
Iowa,Woodbury,2016,127,114,13,0,0,0,0,66,29
Kansas,Chase,2016,118,110,6,2,0,0,0,148,18
Kansas,Ford,2016,366,360,6,0,0,0,0,67,16
Kansas,Johnson,2016,366,341,25,0,0,0,0,87,35
Kansas,Leavenworth,2016,362,333,29,0,0,0,0,97,35
Kansas,Neosho,2016,366,336,30,0,0,0,0,87,36
Kansas,Sedgwick,2016,366,310,55,0,1,0,0,195,40
Kansas,Shawnee,2016,366,335,31,0,0,0,0,87,36
Kansas,Sherman,2016,58,48,10,0,0,0,0,98,20
Kansas,Sumner,2016,362,331,31,0,0,0,0,90,37
Kansas,Trego,2016,366,345,21,0,0,0,0,67,38
Kansas,Wyandotte,2016,365,281,82,2,0,0,0,129,40
Kentucky,Bell,2016,261,236,23,1,1,0,0,161,39
Kentucky,Boone,2016,241,212,29,0,0,0,0,87,38
Kentucky,Boyd,2016,365,260,103,2,0,0,0,126,42
Kentucky,Bullitt,2016,236,202,33,1,0,0,0,122,39
Kentucky,Campbell,2016,363,250,110,3,0,0,0,115,44
Kentucky,Carter,2016,286,264,21,1,0,0,0,103,37
Kentucky,Christian,2016,283,245,38,0,0,0,0,90,39
Kentucky,Daviess,2016,366,235,129,1,1,0,0,156,44
Kentucky,Edmonson,2016,336,305,31,0,0,0,0,97,36
Kentucky,Fayette,2016,362,296,66,0,0,0,0,93,39
Kentucky,Greenup,2016,245,225,20,0,0,0,0,84,37
Kentucky,Hancock,2016,242,200,39,3,0,0,0,126,39
Kentucky,Hardin,2016,364,248,115,1,0,0,0,101,43
Kentucky,Henderson,2016,366,246,116,4,0,0,0,112,43
Kentucky,Jefferson,2016,366,217,134,14,1,0,0,151,48
Kentucky,Jessamine,2016,245,209,35,1,0,0,0,126,41
Kentucky,Livingston,2016,260,221,38,1,0,0,0,115,39
Kentucky,Madison,2016,97,87,10,0,0,0,0,90,30
Kentucky,McCracken,2016,366,262,103,1,0,0,0,105,43
Kentucky,Morgan,2016,365,331,32,2,0,0,0,112,37
Kentucky,Oldham,2016,241,204,34,3,0,0,0,112,41
Kentucky,Perry,2016,352,281,69,1,1,0,0,164,41
Kentucky,Pike,2016,366,289,74,3,0,0,0,126,41
Kentucky,Pulaski,2016,278,246,32,0,0,0,0,90,39
Kentucky,Simpson,2016,243,217,25,1,0,0,0,101,40
Kentucky,Trigg,2016,357,319,38,0,0,0,0,80,36
Kentucky,Warren,2016,365,292,73,0,0,0,0,93,41
Kentucky,Washington,2016,359,326,33,0,0,0,0,90,38
Louisiana,Ascension,2016,365,337,24,4,0,0,0,112,36
Louisiana,Bossier,2016,366,291,75,0,0,0,0,90,39
Louisiana,Caddo,2016,354,302,52,0,0,0,0,84,36
Louisiana,Calcasieu,2016,366,241,124,1,0,0,0,112,44
Louisiana,East Baton Rouge,2016,366,208,153,5,0,0,0,146,48
Louisiana,Iberville,2016,366,313,51,2,0,0,0,101,39
Louisiana,Jefferson,2016,366,317,48,1,0,0,0,126,39
Louisiana,Lafayette,2016,366,292,74,0,0,0,0,90,40
Louisiana,Lafourche,2016,366,333,33,0,0,0,0,93,36
Louisiana,Livingston,2016,359,269,88,2,0,0,0,112,43
Louisiana,Orleans,2016,366,313,53,0,0,0,0,70,38
Louisiana,Ouachita,2016,344,314,30,0,0,0,0,72,36
Louisiana,Pointe Coupee,2016,365,346,19,0,0,0,0,100,33
Louisiana,Rapides,2016,102,96,6,0,0,0,0,62,34
Louisiana,St. Bernard,2016,366,301,63,2,0,0,0,115,40
Louisiana,St. James,2016,366,347,19,0,0,0,0,84,31
Louisiana,St. John the Baptist,2016,365,347,17,1,0,0,0,105,35
Louisiana,St. Martin,2016,361,324,37,0,0,0,0,97,39
Louisiana,St. Tammany,2016,363,330,32,1,0,0,0,119,37
Louisiana,Tangipahoa,2016,117,110,7,0,0,0,0,60,28
Louisiana,Terrebonne,2016,120,116,4,0,0,0,0,72,28
Louisiana,West Baton Rouge,2016,366,296,68,2,0,0,0,112,39
Maine,Androscoggin,2016,358,333,25,0,0,0,0,79,32
Maine,Aroostook,2016,366,324,41,0,1,0,0,164,34
Maine,Cumberland,2016,366,334,32,0,0,0,0,97,35
Maine,Franklin,2016,347,335,12,0,0,0,0,68,16
Maine,Hancock,2016,366,342,22,2,0,0,0,122,36
Maine,Kennebec,2016,309,295,14,0,0,0,0,84,30
Maine,Knox,2016,181,171,9,1,0,0,0,122,33
Maine,Oxford,2016,363,313,50,0,0,0,0,89,31
Maine,Penobscot,2016,366,320,46,0,0,0,0,75,36
Maine,Washington,2016,366,360,6,0,0,0,0,74,32
Maine,York,2016,236,211,23,2,0,0,0,108,38
Maryland,Anne Arundel,2016,267,185,74,8,0,0,0,140,42
Maryland,Baltimore,2016,366,236,108,17,4,1,0,204,44
Maryland,Baltimore (City),2016,366,245,115,5,1,0,0,156,43
Maryland,Calvert,2016,214,165,46,3,0,0,0,115,42
Maryland,Carroll,2016,212,167,41,4,0,0,0,122,42
Maryland,Cecil,2016,359,266,83,9,1,0,0,154,42
Maryland,Charles,2016,213,166,41,6,0,0,0,133,42
Maryland,Dorchester,2016,366,303,60,3,0,0,0,122,40
Maryland,Frederick,2016,211,151,57,3,0,0,0,122,43
Maryland,Garrett,2016,364,322,42,0,0,0,0,97,38
Maryland,Harford,2016,359,257,90,11,1,0,0,154,41
Maryland,Howard,2016,366,282,84,0,0,0,0,85,39
Maryland,Kent,2016,357,286,67,4,0,0,0,150,38
Maryland,Montgomery,2016,345,279,66,0,0,0,0,100,38
Maryland,Prince George's,2016,366,251,106,9,0,0,0,129,43
Maryland,Washington,2016,351,265,82,4,0,0,0,112,42
Massachusetts,Barnstable,2016,362,337,24,1,0,0,0,115,36
Massachusetts,Berkshire,2016,355,310,45,0,0,0,0,79,27
Massachusetts,Bristol,2016,366,333,29,4,0,0,0,133,36
Massachusetts,Dukes,2016,354,340,12,2,0,0,0,126,35
Massachusetts,Essex,2016,366,321,42,3,0,0,0,105,37
Massachusetts,Franklin,2016,366,327,36,3,0,0,0,115,35
Massachusetts,Hampden,2016,366,303,57,5,1,0,0,161,38
Massachusetts,Hampshire,2016,359,321,34,3,1,0,0,159,36
Massachusetts,Middlesex,2016,362,341,21,0,0,0,0,100,33
Massachusetts,Norfolk,2016,365,330,32,3,0,0,0,143,37
Massachusetts,Plymouth,2016,366,331,34,1,0,0,0,105,35
Massachusetts,Suffolk,2016,366,255,111,0,0,0,0,90,42
Massachusetts,Worcester,2016,366,311,51,4,0,0,0,143,38
Michigan,Allegan,2016,240,185,46,9,0,0,0,150,40
Michigan,Bay,2016,355,320,35,0,0,0,0,81,28
Michigan,Benzie,2016,170,146,18,6,0,0,0,143,38
Michigan,Berrien,2016,242,181,50,11,0,0,0,140,40
Michigan,Cass,2016,183,128,46,9,0,0,0,129,42
Michigan,Chippewa,2016,299,277,21,1,0,0,0,101,31
Michigan,Clinton,2016,181,143,31,7,0,0,0,122,41
Michigan,Genesee,2016,364,294,61,9,0,0,0,129,38
Michigan,Huron,2016,183,163,15,5,0,0,0,119,38
Michigan,Ingham,2016,357,290,61,6,0,0,0,126,39
Michigan,Kalamazoo,2016,363,286,69,8,0,0,0,119,38
Michigan,Kent,2016,366,278,80,8,0,0,0,129,39
Michigan,Keweenaw,2016,120,120,0,0,0,0,0,47,9
Michigan,Lenawee,2016,361,286,73,2,0,0,0,119,40
Michigan,Macomb,2016,243,184,52,7,0,0,0,147,42
Michigan,Manistee,2016,241,218,21,2,0,0,0,133,32
Michigan,Mason,2016,180,157,17,6,0,0,0,129,38
Michigan,Missaukee,2016,365,328,31,6,0,0,0,115,36
Michigan,Monroe,2016,120,103,17,0,0,0,0,68,30
Michigan,Muskegon,2016,178,138,33,5,2,0,0,159,41
Michigan,Oakland,2016,244,182,56,6,0,0,0,126,40
Michigan,Ottawa,2016,166,131,28,7,0,0,0,133,41
