State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,Median AQI
Arkansas,Washington,2017,365,256,109,0,0,0,0,81,44
California,Alameda,2017,365,189,162,9,4,1,0,205,49
California,Amador,2017,362,291,67,4,0,0,0,136,38
California,Butte,2017,365,152,189,23,1,0,0,154,57
California,Calaveras,2017,354,169,171,12,2,0,0,172,51
California,Colusa,2017,365,274,83,7,1,0,0,193,40
California,Contra Costa,2017,365,222,131,8,4,0,0,169,46
California,Del Norte,2017,298,270,26,0,1,1,0,226,20
California,El Dorado,2017,362,235,96,31,0,0,0,147,45
California,Fresno,2017,365,102,143,93,26,1,0,207,74
California,Glenn,2017,365,284,74,7,0,0,0,150,43
California,Humboldt,2017,365,317,40,5,3,0,0,173,35
California,Imperial,2017,365,112,211,37,2,2,1,331,61
California,Inyo,2017,365,204,136,16,3,0,6,2060,48
California,Kern,2017,365,76,150,115,24,0,0,197,84
California,Kings,2017,365,96,198,50,21,0,0,181,70
California,Lake,2017,362,350,10,1,1,0,0,166,35
California,Los Angeles,2017,365,38,208,73,38,8,0,224,77
California,Madera,2017,365,142,175,42,6,0,0,166,58
California,Marin,2017,365,290,67,5,3,0,0,161,38
California,Mariposa,2017,365,190,135,31,9,0,0,179,49
California,Mendocino,2017,365,273,84,7,1,0,0,188,39
California,Merced,2017,364,162,168,31,3,0,0,158,54
California,Mono,2017,365,303,37,5,1,4,15,3439,18
California,Monterey,2017,365,304,60,1,0,0,0,121,39
California,Napa,2017,365,230,121,7,5,2,0,249,43
California,Nevada,2017,365,200,84,62,19,0,0,185,49
California,Orange,2017,365,147,186,30,2,0,0,151,54
California,Placer,2017,365,247,109,7,2,0,0,156,43
California,Plumas,2017,351,221,105,17,8,0,0,179,35
California,Riverside,2017,365,52,162,100,43,6,2,366,87
California,Sacramento,2017,365,158,172,33,2,0,0,164,56
California,San Benito,2017,365,298,65,2,0,0,0,117,40
California,San Bernardino,2017,365,31,187,73,51,23,0,233,84
California,San Diego,2017,365,83,220,56,6,0,0,174,65
California,San Francisco,2017,365,276,82,7,0,0,0,136,38
California,San Joaquin,2017,365,185,147,33,0,0,0,146,50
California,San Luis Obispo,2017,365,143,214,8,0,0,0,133,54
California,San Mateo,2017,365,294,64,4,3,0,0,154,37
California,Santa Barbara,2017,365,247,101,6,9,2,0,281,44
California,Santa Clara,2017,365,240,113,9,3,0,0,182,44
California,Santa Cruz,2017,365,312,49,4,0,0,0,130,35
California,Shasta,2017,365,263,88,12,2,0,0,157,44
California,Siskiyou,2017,225,202,19,3,1,0,0,163,26
California,Solano,2017,365,244,111,5,5,0,0,175,44
California,Sonoma,2017,365,311,49,2,3,0,0,165,38
California,Stanislaus,2017,365,156,146,55,8,0,0,185,58
California,Sutter,2017,365,181,175,9,0,0,0,130,51
California,Tehama,2017,365,262,94,6,3,0,0,167,40
California,Trinity,2017,203,100,92,6,1,2,2,498,51
California,Tulare,2017,365,93,145,96,31,0,0,168,80
California,Tuolumne,2017,362,231,106,25,0,0,0,143,44
California,Ventura,2017,365,164,168,20,8,3,2,537,53
California,Yolo,2017,365,265,93,6,1,0,0,153,43
Colorado,Adams,2017,365,206,157,2,0,0,0,132,48
Colorado,Alamosa,2017,354,352,2,0,0,0,0,53,19
Colorado,Arapahoe,2017,365,224,134,7,0,0,0,119,46
Colorado,Archuleta,2017,360,311,49,0,0,0,0,93,36
Colorado,Boulder,2017,357,240,106,11,0,0,0,149,45
Colorado,Chaffee,2017,144,144,0,0,0,0,0,44,35
Colorado,Clear Creek,2017,314,173,137,4,0,0,0,140,50
Colorado,Delta,2017,115,114,1,0,0,0,0,52,19
Colorado,Denver,2017,365,183,180,2,0,0,0,128,50
Colorado,Douglas,2017,363,206,140,16,1,0,0,155,47
Colorado,El Paso,2017,365,240,122,3,0,0,0,116,46
Colorado,Fremont,2017,39,39,0,0,0,0,0,44,11
Colorado,Garfield,2017,365,241,123,1,0,0,0,108,47
Colorado,Grand,2017,117,109,8,0,0,0,0,64,44
Colorado,Gunnison,2017,363,275,87,1,0,0,0,140,45
Colorado,Jackson,2017,117,115,1,1,0,0,0,110,5
Colorado,Jefferson,2017,365,214,123,28,0,0,0,136,47
Colorado,La Plata,2017,365,260,101,4,0,0,0,112,45
Colorado,Larimer,2017,365,194,158,12,1,0,0,153,49
Colorado,Mesa,2017,365,238,126,1,0,0,0,101,47
Colorado,Moffat,2017,349,282,67,0,0,0,0,84,44
Colorado,Montezuma,2017,365,284,80,1,0,0,0,105,44
Colorado,Montrose,2017,343,313,30,0,0,0,0,74,41
Colorado,Park,2017,365,239,122,4,0,0,0,112,48
Colorado,Pitkin,2017,123,123,0,0,0,0,0,48,13
Colorado,Prowers,2017,353,347,6,0,0,0,0,67,17
Colorado,Pueblo,2017,125,120,3,2,0,0,0,108,22
Colorado,Rio Blanco,2017,365,276,89,0,0,0,0,97,44
Colorado,Routt,2017,342,333,9,0,0,0,0,62,15
Colorado,San Juan,2017,119,119,0,0,0,0,0,37,7
Colorado,San Miguel,2017,229,197,32,0,0,0,0,87,43
Colorado,Weld,2017,365,211,146,7,1,0,0,154,47
Connecticut,Fairfield,2017,365,267,82,12,4,0,0,179,42
Connecticut,Hartford,2017,365,280,82,3,0,0,0,133,41
Connecticut,Litchfield,2017,365,335,28,2,0,0,0,122,36
Connecticut,Middlesex,2017,207,171,28,7,1,0,0,151,40
Connecticut,New Haven,2017,365,287,66,8,4,0,0,179,40
Connecticut,New London,2017,348,312,28,6,2,0,0,161,34
Connecticut,Tolland,2017,211,188,20,3,0,0,0,147,39
Connecticut,Windham,2017,355,334,17,4,0,0,0,140,34
Country Of Mexico,BAJA CALIFORNIA NORTE,2017,361,93,197,46,22,2,1,417,63
Country Of Mexico,SONORA,2017,209,184,20,5,0,0,0,143,37
Delaware,Kent,2017,361,303,57,1,0,0,0,101,39
Delaware,New Castle,2017,365,245,110,10,0,0,0,147,44
Delaware,Sussex,2017,365,306,58,1,0,0,0,119,41
District Of Columbia,District of Columbia,2017,365,179,182,4,0,0,0,119,51
Florida,Alachua,2017,355,316,39,0,0,0,0,92,37
Florida,Baker,2017,355,339,16,0,0,0,0,90,33
Florida,Bay,2017,365,303,62,0,0,0,0,96,40
Florida,Brevard,2017,352,315,37,0,0,0,0,97,39
Florida,Broward,2017,357,275,77,5,0,0,0,143,43
Florida,Citrus,2017,350,290,60,0,0,0,0,95,35
Florida,Collier,2017,357,324,33,0,0,0,0,93,36
Florida,Columbia,2017,363,297,66,0,0,0,0,100,38
Florida,Duval,2017,365,289,75,1,0,0,0,101,40
Florida,Escambia,2017,365,318,44,3,0,0,0,115,39
Florida,Flagler,2017,359,345,14,0,0,0,0,93,33
Florida,Hamilton,2017,348,300,48,0,0,0,0,82,34
Florida,Highlands,2017,334,319,15,0,0,0,0,90,32
Florida,Hillsborough,2017,360,264,93,3,0,0,0,150,44
Florida,Holmes,2017,360,300,60,0,0,0,0,81,39
Florida,Indian River,2017,302,274,27,1,0,0,0,101,38
Florida,Lake,2017,365,335,28,2,0,0,0,122,35
Florida,Lee,2017,363,325,38,0,0,0,0,90,37
Florida,Leon,2017,357,262,95,0,0,0,0,87,40
Florida,Liberty,2017,355,350,5,0,0,0,0,61,31
Florida,Manatee,2017,365,340,23,2,0,0,0,133,35
Florida,Marion,2017,351,302,48,1,0,0,0,101,38
Florida,Martin,2017,352,309,42,1,0,0,0,115,37
Florida,Miami-Dade,2017,354,284,66,4,0,0,0,136,42
Florida,Nassau,2017,278,224,54,0,0,0,0,93,35
Florida,Okaloosa,2017,365,345,20,0,0,0,0,87,35
Florida,Orange,2017,365,277,86,2,0,0,0,147,42
Florida,Osceola,2017,363,345,16,2,0,0,0,133,34
Florida,Palm Beach,2017,355,261,92,2,0,0,0,112,42
Florida,Pasco,2017,348,312,34,2,0,0,0,112,37
Florida,Pinellas,2017,365,289,75,1,0,0,0,140,41
Florida,Polk,2017,365,295,66,4,0,0,0,143,40
Florida,Putnam,2017,344,342,2,0,0,0,0,53,15
Florida,Santa Rosa,2017,364,298,66,0,0,0,0,97,41
Florida,Sarasota,2017,360,283,75,2,0,0,0,115,40
Florida,Seminole,2017,355,322,31,2,0,0,0,133,37
Florida,St. Lucie,2017,339,319,19,1,0,0,0,112,35
Florida,Volusia,2017,354,316,38,0,0,0,0,95,38
Florida,Wakulla,2017,358,304,54,0,0,0,0,92,36
Georgia,Bibb,2017,365,284,81,0,0,0,0,93,40
Georgia,Charlton,2017,113,109,4,0,0,0,0,89,21
Georgia,Chatham,2017,363,299,64,0,0,0,0,77,37
Georgia,Chattooga,2017,240,232,8,0,0,0,0,64,36
Georgia,Clarke,2017,360,311,49,0,0,0,0,97,38
Georgia,Clayton,2017,116,84,32,0,0,0,0,68,38
Georgia,Cobb,2017,284,239,45,0,0,0,0,97,40
Georgia,Coffee,2017,107,98,9,0,0,0,0,87,31
Georgia,Columbia,2017,245,235,9,1,0,0,0,105,37
Georgia,Coweta,2017,318,266,52,0,0,0,0,74,37
Georgia,Dawson,2017,242,224,16,2,0,0,0,112,36
Georgia,DeKalb,2017,365,250,114,1,0,0,0,143,44
Georgia,Dougherty,2017,356,272,83,0,1,0,0,151,38
Georgia,Douglas,2017,230,199,30,1,0,0,0,150,39
Georgia,Floyd,2017,303,187,116,0,0,0,0,78,44
Georgia,Fulton,2017,365,210,149,6,0,0,0,136,48
Georgia,Glynn,2017,276,257,19,0,0,0,0,77,35
Georgia,Gwinnett,2017,356,272,84,0,0,0,0,97,42
Georgia,Hall,2017,254,205,49,0,0,0,0,68,36
Georgia,Henry,2017,347,287,57,3,0,0,0,129,39
Georgia,Houston,2017,330,265,65,0,0,0,0,92,35
Georgia,Lowndes,2017,317,235,81,0,1,0,0,151,38
Georgia,Murray,2017,257,229,28,0,0,0,0,90,39
Georgia,Muscogee,2017,360,287,73,0,0,0,0,99,40
Georgia,Paulding,2017,11,10,1,0,0,0,0,52,21
Georgia,Pike,2017,357,329,27,1,0,0,0,119,39
Georgia,Richmond,2017,364,275,88,0,0,0,1,364,42
Georgia,Rockdale,2017,243,212,30,1,0,0,0,126,39
Georgia,Sumter,2017,241,229,12,0,0,0,0,67,35
Georgia,Walker,2017,308,233,75,0,0,0,0,83,38
Georgia,Washington,2017,122,103,19,0,0,0,0,78,32
Hawaii,Hawaii,2017,365,164,201,0,0,0,0,97,53
Hawaii,Honolulu,2017,365,355,10,0,0,0,0,64,29
Hawaii,Kauai,2017,359,358,1,0,0,0,0,53,12
Hawaii,Maui,2017,364,355,9,0,0,0,0,87,21
Idaho,Ada,2017,365,234,109,18,4,0,0,184,43
Idaho,Bannock,2017,365,273,86,3,3,0,0,163,30
Idaho,Benewah,2017,365,206,129,20,8,1,1,307,43
Idaho,Blaine,2017,220,203,12,4,1,0,0,162,11
Idaho,Boise,2017,365,272,83,6,2,2,0,243,34
Idaho,Bonner,2017,362,287,63,7,0,5,0,252,28
Idaho,Bonneville,2017,358,323,31,4,0,0,0,149,24
Idaho,Butte,2017,347,309,35,3,0,0,0,147,42
Idaho,Canyon,2017,365,260,88,13,4,0,0,164,31
Idaho,Custer,2017,111,102,6,3,0,0,0,142,5
Idaho,Franklin,2017,365,294,57,9,5,0,0,166,28
Idaho,Idaho,2017,365,287,61,8,6,3,0,277,40
Idaho,Jerome,2017,287,255,26,5,1,0,0,153,23
Idaho,Kootenai,2017,355,300,44,6,1,4,0,269,23
Idaho,Latah,2017,350,321,18,5,4,2,0,246,13
Idaho,Lemhi,2017,358,242,85,23,8,0,0,182,28
Idaho,Nez Perce,2017,365,287,63,6,6,3,0,261,27
Idaho,Shoshone,2017,365,220,120,19,3,3,0,289,38
Idaho,Twin Falls,2017,288,220,62,5,1,0,0,153,34
Idaho,Valley,2017,362,273,77,6,6,0,0,181,23
Illinois,Adams,2017,244,213,30,1,0,0,0,115,41
Illinois,Champaign,2017,365,286,78,1,0,0,0,105,41
Illinois,Clark,2017,241,211,29,1,0,0,0,101,39
Illinois,Cook,2017,365,184,162,18,1,0,0,177,50
Illinois,DuPage,2017,311,237,72,2,0,0,0,129,41
Illinois,Effingham,2017,244,206,35,3,0,0,0,112,43
Illinois,Hamilton,2017,365,290,75,0,0,0,0,87,41
Illinois,Jersey,2017,309,233,73,3,0,0,0,119,43
Illinois,Jo Daviess,2017,324,303,21,0,0,0,0,87,34
Illinois,Kane,2017,353,291,61,1,0,0,0,143,38
Illinois,Lake,2017,358,316,35,7,0,0,0,129,35
Illinois,Macon,2017,363,296,64,3,0,0,0,108,43
Illinois,Macoupin,2017,244,218,26,0,0,0,0,93,40
Illinois,Madison,2017,365,217,139,9,0,0,0,136,46
Illinois,McHenry,2017,357,277,77,3,0,0,0,133,40
Illinois,McLean,2017,364,285,79,0,0,0,0,100,41
Illinois,Peoria,2017,365,258,104,3,0,0,0,115,44
Illinois,Randolph,2017,343,234,108,1,0,0,0,115,44
Illinois,Rock Island,2017,363,305,58,0,0,0,0,93,40
Illinois,Saint Clair,2017,365,297,67,1,0,0,0,101,39
Illinois,Sangamon,2017,364,298,64,2,0,0,0,115,40
Illinois,Will,2017,365,289,76,0,0,0,0,93,40
Illinois,Winnebago,2017,354,317,37,0,0,0,0,87,35
Indiana,Allen,2017,365,279,85,1,0,0,0,105,42
Indiana,Bartholomew,2017,364,314,50,0,0,0,0,93,38
Indiana,Boone,2017,245,219,25,1,0,0,0,101,39
Indiana,Brown,2017,233,207,26,0,0,0,0,90,39
Indiana,Carroll,2017,232,210,22,0,0,0,0,77,39
Indiana,Clark,2017,364,306,57,1,0,0,0,101,38
Indiana,Delaware,2017,280,238,41,1,0,0,0,112,39
Indiana,Dubois,2017,120,105,15,0,0,0,0,69,32
Indiana,Elkhart,2017,365,301,63,1,0,0,0,105,38
Indiana,Floyd,2017,365,262,98,5,0,0,0,115,41
Indiana,Greene,2017,282,232,49,1,0,0,0,101,42
Indiana,Hamilton,2017,365,302,61,2,0,0,0,105,40
Indiana,Hendricks,2017,240,220,20,0,0,0,0,93,38
Indiana,Henry,2017,120,108,12,0,0,0,0,62,28
Indiana,Howard,2017,356,305,51,0,0,0,0,80,34
Indiana,Huntington,2017,245,227,18,0,0,0,0,100,39
Indiana,Jackson,2017,226,206,20,0,0,0,0,93,40
Indiana,Johnson,2017,237,214,23,0,0,0,0,80,39
Indiana,Knox,2017,355,323,32,0,0,0,0,100,36
Indiana,LaPorte,2017,282,216,58,8,0,0,0,147,40
Indiana,Lake,2017,365,258,102,4,1,0,0,167,42
Indiana,Madison,2017,365,279,85,1,0,0,0,105,41
Indiana,Marion,2017,365,219,142,4,0,0,0,122,47
Indiana,Monroe,2017,341,316,25,0,0,0,0,61,27
Indiana,Morgan,2017,237,228,9,0,0,0,0,64,36
Indiana,Perry,2017,243,212,30,1,0,0,0,101,40
Indiana,Porter,2017,365,286,70,9,0,0,0,136,41
Indiana,Posey,2017,229,189,38,2,0,0,0,126,42
Indiana,Shelby,2017,243,209,33,1,0,0,0,108,41
Indiana,Spencer,2017,118,94,24,0,0,0,0,67,32
Indiana,St. Joseph,2017,365,273,88,4,0,0,0,133,40
Indiana,Sullivan,2017,264,226,38,0,0,0,0,65,32
Indiana,Tippecanoe,2017,350,283,67,0,0,0,0,81,36
Indiana,Vanderburgh,2017,365,283,80,2,0,0,0,115,42
Indiana,Vigo,2017,365,239,124,2,0,0,0,105,44
Indiana,Wabash,2017,332,302,29,1,0,0,0,105,35
Indiana,Warrick,2017,245,212,30,3,0,0,0,112,42
Indiana,Whitley,2017,350,291,59,0,0,0,0,85,33
Iowa,Black Hawk,2017,363,239,124,0,0,0,0,82,45
Iowa,Bremer,2017,241,224,17,0,0,0,0,93,36
Iowa,Cerro Gordo,2017,233,231,2,0,0,0,0,65,15
Iowa,Clinton,2017,364,155,209,0,0,0,0,93,52
Iowa,Delaware,2017,54,52,2,0,0,0,0,66,22
Iowa,Harrison,2017,244,207,37,0,0,0,0,87,39
Iowa,Johnson,2017,364,294,70,0,0,0,0,80,33
Iowa,Lee,2017,111,98,13,0,0,0,0,66,32
Iowa,Linn,2017,365,289,76,0,0,0,0,97,39
Iowa,Montgomery,2017,364,288,76,0,0,0,0,84,40
Iowa,Muscatine,2017,365,269,96,0,0,0,0,77,38
Iowa,Palo Alto,2017,365,279,85,1,0,0,0,115,40
Iowa,Polk,2017,365,293,71,1,0,0,0,135,40
Iowa,Pottawattamie,2017,127,108,19,0,0,0,0,71,32
Iowa,Scott,2017,365,176,188,1,0,0,0,103,51
Iowa,Van Buren,2017,365,274,91,0,0,0,0,82,41
Iowa,Warren,2017,105,91,14,0,0,0,0,67,39
Iowa,Woodbury,2017,122,111,11,0,0,0,0,68,28
Kansas,Chase,2017,118,116,2,0,0,0,0,60,21
Kansas,Ford,2017,364,360,2,1,1,0,0,187,16
Kansas,Johnson,2017,364,324,40,0,0,0,0,100,38
Kansas,Leavenworth,2017,361,340,21,0,0,0,0,74,34
Kansas,Neosho,2017,365,325,40,0,0,0,0,77,37
Kansas,Sedgwick,2017,365,275,90,0,0,0,0,100,43
Kansas,Shawnee,2017,361,299,62,0,0,0,0,93,39
Kansas,Sherman,2017,232,228,4,0,0,0,0,60,15
Kansas,Sumner,2017,365,318,47,0,0,0,0,97,38
Kansas,Trego,2017,365,343,22,0,0,0,0,84,35
Kansas,Wyandotte,2017,364,258,105,1,0,0,0,101,43
Kentucky,Bell,2017,263,243,20,0,0,0,0,80,39
Kentucky,Boone,2017,223,208,15,0,0,0,0,97,38
Kentucky,Boyd,2017,365,297,68,0,0,0,0,87,40
Kentucky,Bullitt,2017,233,208,25,0,0,0,0,97,39
Kentucky,Campbell,2017,362,253,107,2,0,0,0,115,42
Kentucky,Carter,2017,285,270,15,0,0,0,0,77,36
Kentucky,Christian,2017,280,250,30,0,0,0,0,71,40
Kentucky,Daviess,2017,364,247,117,0,0,0,0,93,43
Kentucky,Edmonson,2017,365,296,69,0,0,0,0,87,41
Kentucky,Fayette,2017,364,314,50,0,0,0,0,97,39
Kentucky,Greenup,2017,220,214,6,0,0,0,0,71,36
Kentucky,Hancock,2017,245,217,28,0,0,0,0,90,40
Kentucky,Hardin,2017,365,259,106,0,0,0,0,87,42
Kentucky,Henderson,2017,365,256,108,1,0,0,0,103,44
Kentucky,Jefferson,2017,365,236,125,4,0,0,0,112,46
Kentucky,Jessamine,2017,245,226,19,0,0,0,0,100,40
Kentucky,Livingston,2017,259,234,25,0,0,0,0,93,40
Kentucky,Madison,2017,113,103,10,0,0,0,0,69,29
Kentucky,McCracken,2017,364,267,96,1,0,0,0,111,43
Kentucky,Morgan,2017,355,334,21,0,0,0,0,93,37
Kentucky,Oldham,2017,237,208,28,1,0,0,0,119,40
Kentucky,Perry,2017,352,287,65,0,0,0,0,84,40
Kentucky,Pike,2017,364,302,62,0,0,0,0,77,39
Kentucky,Pulaski,2017,282,261,21,0,0,0,0,77,39
Kentucky,Simpson,2017,237,220,17,0,0,0,0,87,40
Kentucky,Trigg,2017,327,309,18,0,0,0,0,87,37
Kentucky,Warren,2017,363,287,76,0,0,0,0,87,39
Kentucky,Washington,2017,362,332,29,1,0,0,0,112,38
Louisiana,Ascension,2017,363,334,27,2,0,0,0,119,34
Louisiana,Bossier,2017,364,301,63,0,0,0,0,100,38
Louisiana,Caddo,2017,351,295,56,0,0,0,0,100,37
Louisiana,Calcasieu,2017,365,244,118,3,0,0,0,115,45
Louisiana,East Baton Rouge,2017,365,254,105,6,0,0,0,126,43
Louisiana,Iberville,2017,365,304,60,1,0,0,0,112,39
Louisiana,Jefferson,2017,365,307,56,2,0,0,0,126,38
Louisiana,Lafayette,2017,365,269,95,1,0,0,0,105,41
Louisiana,Lafourche,2017,365,326,39,0,0,0,0,86,36
Louisiana,Livingston,2017,365,289,73,3,0,0,0,112,40
Louisiana,Orleans,2017,365,309,56,0,0,0,0,98,38
Louisiana,Ouachita,2017,361,340,21,0,0,0,0,81,34
Louisiana,Pointe Coupee,2017,363,343,18,2,0,0,0,105,32
Louisiana,Rapides,2017,107,97,10,0,0,0,0,65,31
Louisiana,St. Bernard,2017,365,308,57,0,0,0,0,99,38
Louisiana,St. James,2017,365,349,16,0,0,0,0,80,31
Louisiana,St. John the Baptist,2017,362,337,25,0,0,0,0,100,33
Louisiana,St. Martin,2017,347,318,28,1,0,0,0,101,36
Louisiana,St. Tammany,2017,364,313,50,1,0,0,0,129,38
Louisiana,Tangipahoa,2017,116,102,14,0,0,0,0,92,31
Louisiana,Terrebonne,2017,120,109,11,0,0,0,0,86,28
Louisiana,West Baton Rouge,2017,365,293,69,3,0,0,0,140,40
Maine,Androscoggin,2017,359,296,63,0,0,0,0,100,38
Maine,Aroostook,2017,365,312,52,1,0,0,0,120,35
Maine,Cumberland,2017,365,322,41,2,0,0,0,150,37
Maine,Franklin,2017,242,227,15,0,0,0,0,72,20
Maine,Hancock,2017,365,331,28,5,1,0,0,182,37
Maine,Kennebec,2017,360,348,12,0,0,0,0,100,31
Maine,Knox,2017,215,205,7,3,0,0,0,143,35
Maine,Oxford,2017,351,299,52,0,0,0,0,86,36
Maine,Penobscot,2017,348,331,17,0,0,0,0,80,31
Maine,Washington,2017,362,351,9,2,0,0,0,147,35
Maine,York,2017,224,204,19,0,1,0,0,159,37
Maryland,Anne Arundel,2017,265,216,43,6,0,0,0,129,41
Maryland,Baltimore,2017,365,290,63,11,1,0,0,166,40
Maryland,Baltimore (City),2017,365,281,81,3,0,0,0,112,41
Maryland,Calvert,2017,240,199,40,1,0,0,0,108,43
Maryland,Carroll,2017,245,201,43,1,0,0,0,108,41
Maryland,Cecil,2017,360,274,78,7,1,0,0,161,42
Maryland,Charles,2017,241,189,52,0,0,0,0,100,44
Maryland,Dorchester,2017,365,293,72,0,0,0,0,90,42
Maryland,Frederick,2017,243,190,51,2,0,0,0,105,42
Maryland,Garrett,2017,364,318,46,0,0,0,0,87,40
Maryland,Harford,2017,358,272,77,7,2,0,0,156,43
Maryland,Howard,2017,365,312,53,0,0,0,0,73,34
Maryland,Kent,2017,358,279,76,3,0,0,0,147,42
Maryland,Montgomery,2017,359,305,52,2,0,0,0,105,38
Maryland,Prince George's,2017,365,277,82,6,0,0,0,133,41
Maryland,Washington,2017,357,275,81,1,0,0,0,101,41
Massachusetts,Barnstable,2017,358,332,21,5,0,0,0,150,37
Massachusetts,Berkshire,2017,346,298,48,0,0,0,0,86,35
Massachusetts,Bristol,2017,365,299,60,5,1,0,0,151,39
Massachusetts,Dukes,2017,359,341,14,2,2,0,0,177,37
Massachusetts,Essex,2017,365,321,41,3,0,0,0,136,38
Massachusetts,Franklin,2017,365,332,33,0,0,0,0,90,35
Massachusetts,Hampden,2017,365,306,55,4,0,0,0,112,38
Massachusetts,Hampshire,2017,365,333,29,3,0,0,0,122,36
Massachusetts,Middlesex,2017,356,341,14,1,0,0,0,105,33
Massachusetts,Norfolk,2017,364,337,23,4,0,0,0,147,36
Massachusetts,Plymouth,2017,365,326,35,4,0,0,0,147,36
Massachusetts,Suffolk,2017,365,191,171,3,0,0,0,119,49
Massachusetts,Worcester,2017,365,325,37,3,0,0,0,143,38
Michigan,Allegan,2017,281,220,57,4,0,0,0,115,40
Michigan,Bay,2017,362,338,24,0,0,0,0,80,27
Michigan,Benzie,2017,244,216,26,2,0,0,0,112,39
Michigan,Berrien,2017,283,226,54,3,0,0,0,112,39
Michigan,Cass,2017,245,198,41,6,0,0,0,126,41
Michigan,Chippewa,2017,307,287,20,0,0,0,0,87,33
Michigan,Clinton,2017,238,211,27,0,0,0,0,93,38
Michigan,Genesee,2017,365,306,59,0,0,0,0,93,38
Michigan,Huron,2017,241,224,17,0,0,0,0,97,37
Michigan,Ingham,2017,364,309,55,0,0,0,0,97,37
Michigan,Kalamazoo,2017,365,288,76,1,0,0,0,101,40
Michigan,Kent,2017,365,288,77,0,0,0,0,100,39
Michigan,Keweenaw,2017,121,120,1,0,0,0,0,60,10
Michigan,Lenawee,2017,364,302,61,1,0,0,0,101,40
Michigan,Macomb,2017,284,228,53,3,0,0,0,112,39
Michigan,Manistee,2017,280,248,31,1,0,0,0,108,37
Michigan,Mason,2017,245,217,27,1,0,0,0,108,38
Michigan,Missaukee,2017,364,338,25,1,0,0,0,101,36
Michigan,Monroe,2017,116,100,16,0,0,0,0,86,28
Michigan,Muskegon,2017,245,202,38,5,0,0,0,140,39
Michigan,Oakland,2017,276,222,52,2,0,0,0,147,40
Michigan,Ottawa,2017,245,205,40,0,0,0,0,97,40
