State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,Median AQI
Wisconsin,Eau Claire,2021,362,269,88,4,1,0,0,153,39
Wisconsin,Fond du Lac,2021,208,178,30,0,0,0,0,90,39
Wisconsin,Forest,2021,361,310,47,3,1,0,0,161,37
Wisconsin,Grant,2021,355,274,81,0,0,0,0,95,35
Wisconsin,Jackson,2021,237,212,25,0,0,0,0,97,23
Wisconsin,Jefferson,2021,208,178,29,1,0,0,0,101,40
Wisconsin,Kenosha,2021,344,230,103,11,0,0,0,136,42
Wisconsin,Kewaunee,2021,207,170,35,2,0,0,0,108,40
Wisconsin,La Crosse,2021,365,288,76,1,0,0,0,110,37
Wisconsin,Manitowoc,2021,207,174,30,3,0,0,0,119,39
Wisconsin,Marathon,2021,200,191,9,0,0,0,0,87,36
Wisconsin,Milwaukee,2021,365,227,131,7,0,0,0,129,45
Wisconsin,Monroe,2021,265,239,26,0,0,0,0,94,24
Wisconsin,Outagamie,2021,363,267,93,3,0,0,0,139,38
Wisconsin,Ozaukee,2021,364,275,82,7,0,0,0,129,38
Wisconsin,Racine,2021,210,149,53,8,0,0,0,126,43
Wisconsin,Rock,2021,205,173,32,0,0,0,0,100,41
Wisconsin,Sauk,2021,365,281,84,0,0,0,0,95,38
Wisconsin,Sheboygan,2021,208,164,39,5,0,0,0,126,41
Wisconsin,Taylor,2021,364,300,60,2,2,0,0,152,36
Wisconsin,Vilas,2021,363,320,40,3,0,0,0,148,31
Wisconsin,Walworth,2021,221,184,36,1,0,0,0,101,41
Wisconsin,Waukesha,2021,365,247,114,4,0,0,0,108,43
Wyoming,Albany,2021,365,197,154,13,0,0,1,314,49
Wyoming,Big Horn,2021,364,324,39,1,0,0,0,101,39
Wyoming,Campbell,2021,365,222,127,16,0,0,0,143,44
Wyoming,Carbon,2021,348,348,0,0,0,0,0,37,10
Wyoming,Converse,2021,365,274,87,4,0,0,0,119,42
Wyoming,Fremont,2021,365,253,104,8,0,0,0,141,45
Wyoming,Johnson,2021,365,304,54,7,0,0,0,126,40
Wyoming,Laramie,2021,364,265,88,11,0,0,0,126,43
Wyoming,Lincoln,2021,365,300,59,6,0,0,0,126,30
Wyoming,Natrona,2021,365,286,73,6,0,0,0,125,42
Wyoming,Park,2021,152,133,19,0,0,0,0,98,11
Wyoming,Platte,2021,362,324,28,2,3,1,4,664,16
Wyoming,Sheridan,2021,364,308,49,7,0,0,0,115,39
Wyoming,Sublette,2021,365,255,103,7,0,0,0,133,46
Wyoming,Sweetwater,2021,365,243,112,9,1,0,0,195,45
Wyoming,Teton,2021,365,283,72,10,0,0,0,131,44
Wyoming,Uinta,2021,364,361,3,0,0,0,0,60,7
Wyoming,Weston,2021,343,282,61,0,0,0,0,100,41
